Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
132,Java_BSM,0.958004671,0.011955673,0.005313223,0.098276735,0.011501318,0.013291731,0.015836793,0.145411819,2.35E-07,0.053942916,0.138028603,0.119669328,0.301132724,0.281238942,0.031356641,0.093409918,0.026909352,0.467048512,1.074166626,0.222068222,0.400192384,0.133239285,0.719559763,0.304630335,22.45919179,0.0114688,0.013257449,0.015789912,0.145085056,0.127890008,0.003301101,0.036988651,0.022920445,1.03E-05,1.598671552,0.014494018,3.452
133,Java_BSM,0.994383313,0.011955142,0.005316596,0.098741758,0.011611777,0.013245022,0.015733688,0.197011088,2.35E-07,0.055306435,0.153309219,0.125995121,0.320927719,0.300136914,0.026935535,0.097762079,0.028413511,0.404894124,1.12347995,0.233819501,0.412184247,0.131637999,0.7280812,0.304193577,26.69177154,0.011584014,0.013216134,0.0156943,0.196636738,0.143681062,0.004091098,0.045736449,0.020607944,1.03E-05,1.642731604,0.013765777,3.451
134,Java_BSM,1.018797362,0.011954675,0.005315097,0.098409805,0.011663505,0.013213445,0.015870694,0.230628808,2.36E-07,0.055810922,0.159864427,0.132298519,0.323693514,0.301490726,0.025519052,0.104282958,0.030722153,0.386265078,1.198720745,0.253885628,0.43634915,0.134777078,0.764314293,0.316275279,24.69792555,0.011636848,0.013185898,0.015832716,0.230209921,0.150241808,0.004487768,0.045882265,0.01957383,1.03E-05,1.649294826,0.013754478,3.446
135,Java_BSM,1.022433744,0.011954796,0.005318182,0.098727113,0.011608688,0.013260341,0.015842932,0.221697479,2.35E-07,0.055562,0.160236423,0.13061772,0.337128898,0.316981077,0.029110821,0.103065156,0.029213809,0.436521074,1.184063117,0.240536498,0.435048953,0.13895861,0.76613951,0.321076338,27.17300309,0.011581868,0.013232395,0.015804608,0.221290432,0.150492628,0.004384561,0.045905805,0.017908557,1.02E-05,1.639780025,0.013926799,3.45
136,Java_BSM,1.023728197,0.011954163,0.005319517,0.098109226,0.011707454,0.013227171,0.01585191,0.260042212,2.36E-07,0.055245888,0.164613016,0.140053304,0.308547584,0.286602498,0.026046216,0.110530551,0.025542034,0.390216115,1.269469542,0.21088833,0.460249127,0.141075329,0.770447918,0.315253491,22.19558693,0.01168078,0.013199681,0.015814096,0.259571384,0.15473384,0.004765291,0.043963527,0.020181417,1.02E-05,1.628688616,0.014119559,3.452
137,Java_BSM,1.06634578,0.011953977,0.005318914,0.098490092,0.011666124,0.013229872,0.01584242,0.30676576,2.36E-07,0.056564937,0.170096361,0.143060402,0.30979472,0.292656302,0.028074696,0.112403484,0.032091217,0.423767048,1.291110003,0.265198398,0.470554933,0.146294632,0.819037961,0.340090024,22.49908248,0.011641133,0.013204021,0.015806887,0.306243543,0.160464849,0.005166496,0.045653138,0.018016844,1.02E-05,1.658141714,0.013761796,3.454
138,Java_BSM,1.014142908,0.011954478,0.005318468,0.097964758,0.011679603,0.013237363,0.015735305,0.223009941,2.37E-07,0.05530742,0.156420084,0.135242724,0.334393459,0.313637966,0.026493878,0.106696481,0.027656105,0.398088766,1.225693436,0.228987819,0.446009329,0.139248467,0.764568385,0.314877254,28.53866384,0.01165166,0.013208474,0.015695889,0.22258593,0.146590906,0.004388764,0.038676887,0.019182729,1.03E-05,1.632095019,0.014048765,3.459
139,Java_BSM,1.058398062,0.011953661,0.005316937,0.09875244,0.011655842,0.013253202,0.016018036,0.285539106,2.37E-07,0.05545208,0.166426001,0.148660753,0.323815767,0.300885534,0.030895939,0.116932958,0.02688064,0.460484676,1.343595512,0.220966107,0.490650398,0.152764902,0.828068464,0.341485059,24.24443613,0.011628879,0.013225236,0.015979241,0.285014189,0.156293963,0.004984215,0.036175931,0.018823303,1.01E-05,1.617981103,0.014473675,3.46
140,Java_BSM,0.968196106,0.011955652,0.00531448,0.098540409,0.011550487,0.013306478,0.015803363,0.155831938,2.36E-07,0.054074524,0.144501467,0.119849672,0.330846849,0.310497696,0.030284566,0.094525533,0.028301958,0.452748234,1.086754956,0.233311931,0.402693896,0.133081462,0.725614543,0.306193275,23.55433131,0.011519442,0.013273853,0.015758891,0.155499059,0.134376111,0.003473298,0.0389332,0.018224221,1.03E-05,1.601029865,0.014474419,3.445
141,Java_BSM,0.992710059,0.011955302,0.005313319,0.099313432,0.011535345,0.013257033,0.015782575,0.16897624,2.37E-07,0.054657598,0.14825112,0.124073672,0.334117746,0.313001245,0.030555221,0.099093859,0.031854142,0.459093747,1.13949166,0.261472392,0.422201037,0.138122866,0.767428167,0.322777402,25.31652311,0.011505194,0.013225424,0.015739385,0.168625229,0.138130241,0.003694762,0.038294675,0.017629534,1.02E-05,1.608613396,0.014463815,3.458
142,Java_BSM,0.989766861,0.011954895,0.005312818,0.097881454,0.011641497,0.013262073,0.015678626,0.198400003,2.36E-07,0.055125824,0.15236098,0.129311093,0.310978289,0.28840702,0.027290156,0.100900853,0.027769683,0.409557041,1.160349006,0.230096627,0.424175105,0.135461439,0.742071177,0.307859526,23.91073066,0.011613022,0.013232482,0.015638474,0.198014341,0.142585971,0.004107174,0.040835144,0.020080374,1.03E-05,1.632692248,0.013973812,3.459
143,Java_BSM,1.063491194,0.011953766,0.005315446,0.099100068,0.011656345,0.013269292,0.0157586,0.28841426,2.37E-07,0.055971416,0.166205222,0.146765881,0.345101051,0.324586938,0.030957289,0.115307394,0.028999065,0.462819817,1.325298651,0.238039474,0.484105184,0.153678417,0.830512892,0.344076972,23.66247809,0.011629886,0.013241817,0.015721148,0.287893989,0.156265144,0.005011574,0.03672628,0.017437427,1.01E-05,1.634511982,0.014200045,3.464
144,Java_BSM,1.032280832,0.01195431,0.005314934,0.097904998,0.011611992,0.013271185,0.015962192,0.232756436,2.36E-07,0.055419503,0.159309162,0.137834103,0.342845699,0.324658127,0.031290868,0.109182581,0.027305963,0.466286451,1.255051611,0.226117775,0.460960364,0.146712139,0.795091905,0.331231036,24.21231769,0.01158434,0.013242357,0.015922394,0.232315947,0.149342071,0.004493069,0.039004206,0.019092011,1.02E-05,1.626225545,0.01424199,3.446
145,Java_BSM,0.988586584,0.011955775,0.005311851,0.098578945,0.011574041,0.013263642,0.015660982,0.163883644,2.36E-07,0.055236249,0.144700585,0.118342102,0.337558023,0.319900032,0.027146087,0.092584531,0.033146425,0.411405851,1.064968112,0.273904121,0.392530036,0.128050013,0.725345963,0.306844346,27.92081763,0.011544497,0.013232757,0.015619128,0.163551183,0.135038417,0.003606183,0.045580608,0.022444406,1.03E-05,1.640050718,0.013814161,3.459
146,Java_BSM,1.007802947,0.011954564,0.005319862,0.098581996,0.011668204,0.013198546,0.015717867,0.20584437,2.36E-07,0.055574692,0.150869475,0.134013161,0.337406886,0.318661831,0.025129425,0.106048229,0.032962714,0.382332806,1.217935042,0.272331779,0.443222298,0.137144097,0.781916389,0.323748604,25.57070099,0.011639219,0.013168638,0.015676987,0.205437998,0.14104875,0.004193079,0.034060166,0.019342724,1.02E-05,1.635870929,0.014034976,3.458
147,Java_BSM,0.934315876,0.011956214,0.005307512,0.098596842,0.011567343,0.013264355,0.015667157,0.132859271,2.35E-07,0.053883038,0.134031663,0.11366013,0.298909723,0.281652077,0.026854881,0.090254997,0.029993893,0.404835678,1.039022512,0.247368836,0.382941143,0.125135246,0.699959696,0.295439931,23.50183427,0.011533916,0.013229388,0.015619756,0.132554125,0.12398517,0.003069304,0.034758102,0.019014523,1.03E-05,1.602750038,0.01436488,3.458
148,Java_BSM,0.979988461,0.011955312,0.005310554,0.09823674,0.011650419,0.013241067,0.01571453,0.181981661,2.35E-07,0.054833117,0.149879353,0.123843921,0.307630754,0.290583141,0.024939219,0.096339104,0.028637965,0.376526861,1.108389621,0.236654542,0.404110269,0.127513781,0.713656415,0.29807779,28.2370809,0.011621548,0.013211134,0.015673757,0.181623256,0.140144917,0.003883905,0.044685398,0.021383675,1.03E-05,1.631181773,0.013918758,3.457
149,Java_BSM,0.984341892,0.011955033,0.00530935,0.098114303,0.011593626,0.013303458,0.015826406,0.179860034,2.37E-07,0.054463493,0.149818555,0.127539646,0.308560069,0.28950789,0.030650479,0.10092356,0.027126235,0.457194418,1.161375251,0.22423987,0.427591774,0.139279569,0.752455515,0.314561097,23.24890867,0.011563682,0.013272114,0.015783608,0.179490835,0.139703754,0.003842175,0.037787328,0.018696485,1.03E-05,1.606489899,0.014456698,3.461
150,Java_BSM,0.986377733,0.011955525,0.005316524,0.098799692,0.011500339,0.01327555,0.015711913,0.171504343,2.36E-07,0.054995574,0.14840914,0.121289438,0.340215355,0.322652956,0.031341606,0.095166042,0.029637368,0.468741086,1.093697005,0.243967336,0.407526166,0.135963978,0.739248338,0.314150486,23.45528081,0.01147121,0.013244877,0.015670247,0.171159115,0.138571074,0.003723987,0.041795355,0.01783697,1.03E-05,1.627730701,0.014063493,3.455
151,Java_BSM,0.973768856,0.011955195,0.00531621,0.098338073,0.011581134,0.013255604,0.01579981,0.159020654,2.36E-07,0.054069777,0.141636168,0.125503164,0.304870322,0.282395559,0.029026748,0.099556039,0.02791429,0.434562012,1.144188082,0.230433606,0.421632401,0.135874363,0.74390994,0.31073939,26.52761632,0.011549018,0.013222071,0.015753936,0.158670173,0.131418399,0.003528067,0.034871637,0.022669789,1.02E-05,1.596130644,0.014604423,3.457
152,Java_BSM,1.028515923,0.011954475,0.005313634,0.098760537,0.011674377,0.013207243,0.01576471,0.216630524,2.36E-07,0.055435044,0.154669408,0.135305343,0.356947406,0.338442073,0.02533132,0.10647401,0.032156567,0.384727972,1.224226543,0.265163362,0.444799018,0.137430321,0.780698165,0.323165529,29.18158188,0.011645988,0.013177946,0.015724571,0.216211865,0.144800233,0.004321858,0.039680519,0.022206125,1.02E-05,1.6315754,0.014104137,3.447
153,Java_BSM,1.012691723,0.011954551,0.005314652,0.098894875,0.011654224,0.013239478,0.015718845,0.216355207,2.36E-07,0.055113557,0.157047986,0.134182812,0.312013018,0.291402352,0.027160159,0.105378937,0.029338608,0.408843726,1.211412256,0.241258906,0.441897002,0.13922279,0.770250031,0.319624903,26.11598872,0.011626134,0.013210369,0.015679177,0.215940779,0.147110263,0.004323108,0.041343357,0.020439682,1.02E-05,1.623950231,0.014202881,3.463
154,Java_BSM,1.017169315,0.011954323,0.005312666,0.098224974,0.011668238,0.013249183,0.015798189,0.215901353,2.35E-07,0.054874879,0.155422601,0.137670449,0.356219422,0.336329877,0.028070538,0.109225483,0.027481422,0.420543305,1.256078258,0.226960345,0.457424942,0.143354817,0.78386233,0.324378166,23.2250699,0.011639279,0.013219187,0.015757136,0.215475502,0.14531384,0.004311195,0.036284494,0.020683265,1.01E-05,1.611976952,0.01444518,3.44
155,Java_BSM,0.947682448,0.011955821,0.005310397,0.098563719,0.011587538,0.013222843,0.015736099,0.15635739,2.36E-07,0.054241478,0.14326614,0.117839525,0.309671981,0.288859467,0.025346512,0.091489689,0.027220981,0.381376653,1.052659692,0.224192865,0.386589619,0.123421334,0.686109204,0.285698134,24.39455964,0.011557136,0.013191196,0.015692873,0.156031361,0.133450983,0.003496236,0.041385142,0.019560798,1.04E-05,1.619478824,0.014036633,3.503
156,Java_BSM,1.053991059,0.011953678,0.005315264,0.09848515,0.011721291,0.013229576,0.015741525,0.285122411,2.36E-07,0.055441348,0.165524784,0.148331801,0.344558954,0.322845331,0.026964926,0.116839156,0.027948678,0.404999538,1.342943515,0.230423689,0.485747244,0.149289224,0.816150151,0.334363983,23.43269073,0.011694229,0.013201714,0.015703473,0.284599272,0.155465915,0.004982498,0.03682416,0.019981123,1.01E-05,1.621679152,0.014370894,3.47
157,Java_BSM,0.950595916,0.011955288,0.005310758,0.09862657,0.011607974,0.013188677,0.015610855,0.164318843,2.36E-07,0.054034145,0.143596676,0.124251821,0.298024277,0.280934241,0.025403184,0.09793696,0.025475367,0.380897794,1.126717056,0.20940706,0.412219272,0.130230165,0.708977992,0.292711557,26.98565602,0.011576911,0.013156482,0.015567117,0.163969371,0.133575754,0.003616269,0.034045089,0.018265464,1.03E-05,1.60600532,0.014327787,3.465
158,Java_BSM,0.983911211,0.011954986,0.005311284,0.09855118,0.011637781,0.013189788,0.015680244,0.191926098,2.36E-07,0.055133384,0.149167661,0.128084801,0.341392391,0.322621356,0.024858504,0.10051612,0.027903294,0.374982831,1.156270956,0.229923693,0.421531634,0.131521817,0.729259703,0.30173332,27.86237088,0.011608896,0.013159925,0.015639498,0.191547526,0.139465502,0.004010923,0.037202704,0.018539879,1.03E-05,1.636645799,0.013871194,3.473
159,Java_BSM,1.057275167,0.011953973,0.005317248,0.098296817,0.011703963,0.013260235,0.015797617,0.271404188,2.36E-07,0.055884561,0.164292843,0.143188411,0.352450529,0.334306693,0.027862034,0.112992762,0.029520216,0.418925134,1.298280024,0.244018999,0.4713442,0.146712889,0.810065246,0.33379865,26.93616055,0.011677332,0.013232712,0.015759982,0.27091343,0.154445,0.004878123,0.040464452,0.019816529,1.02E-05,1.638290633,0.014070936,3.453
160,Java_BSM,0.960696215,0.01195579,0.005307216,0.09842978,0.011515521,0.013291042,0.015696458,0.150803621,2.35E-07,0.054321918,0.141575427,0.118259021,0.311688392,0.28958259,0.030575367,0.093165847,0.029319574,0.457634663,1.072571089,0.242034325,0.398380275,0.133069089,0.725173229,0.308566713,24.50770925,0.011484211,0.013258077,0.015651775,0.150477748,0.131547961,0.003388951,0.036840392,0.017532948,1.03E-05,1.609291902,0.014334886,3.463
161,Java_BSM,0.962569555,0.011955369,0.005312043,0.098156709,0.011635796,0.013240311,0.015600314,0.176737191,2.35E-07,0.05493165,0.146387348,0.123160051,0.33906084,0.320406468,0.025292205,0.095444409,0.02680113,0.380365795,1.097781339,0.221343206,0.401053684,0.127879692,0.702614608,0.29310609,25.4522234,0.011606564,0.013209968,0.01555928,0.17638432,0.136757125,0.003811503,0.037586033,0.017143602,1.03E-05,1.637946369,0.013771298,3.475
162,Java_BSM,1.06499169,0.011953793,0.005316053,0.098642104,0.011670422,0.013300818,0.015994414,0.269671786,2.36E-07,0.055377216,0.165137538,0.146334805,0.351152123,0.334077486,0.031522246,0.115049063,0.028136143,0.470380232,1.32218227,0.231669986,0.482719913,0.152207102,0.827948554,0.344262555,26.05613365,0.011643103,0.013272417,0.015955213,0.269170115,0.154970987,0.004850112,0.03809288,0.020118808,1.01E-05,1.615241626,0.014522734,3.447
163,Java_BSM,1.01077488,0.011954506,0.005312567,0.098870268,0.011633285,0.013244549,0.01582586,0.214633741,2.36E-07,0.05518097,0.155300173,0.134864883,0.325834134,0.30671775,0.028697147,0.106804548,0.027468325,0.429472526,1.228271891,0.225647188,0.449182408,0.141834844,0.774207265,0.321498047,23.99826769,0.01160491,0.013215081,0.015785445,0.214217696,0.145362861,0.004295287,0.038436164,0.020015836,1.02E-05,1.624814534,0.014201817,3.445
164,Java_BSM,0.983121658,0.011955444,0.005310517,0.099375132,0.011523485,0.013262448,0.015821799,0.156023001,2.35E-07,0.054478637,0.141919375,0.122372971,0.302581312,0.281871978,0.030387648,0.096672494,0.031991212,0.456761545,1.112233151,0.262409848,0.412499865,0.135301112,0.754542436,0.320439393,29.29817627,0.011491897,0.013229283,0.01577639,0.155683079,0.131790685,0.003479018,0.036444182,0.020835599,1.02E-05,1.605952734,0.01447612,3.46
165,Java_BSM,0.99708952,0.011954955,0.005318168,0.099060709,0.011659062,0.01326253,0.015873677,0.184674262,2.35E-07,0.054897666,0.150202831,0.128550692,0.33135149,0.312839822,0.026778267,0.102399199,0.032862005,0.405867166,1.176421839,0.270373303,0.429498209,0.134991569,0.770643947,0.322747671,27.17498653,0.011629273,0.013231618,0.015831213,0.184299262,0.140164197,0.00391359,0.035909863,0.017222581,1.02E-05,1.615941202,0.014346392,3.459
166,Java_BSM,1.003365884,0.011954529,0.005319961,0.098442776,0.011581077,0.013247283,0.015947013,0.197626993,2.35E-07,0.054620871,0.151679333,0.13459505,0.323410725,0.302144247,0.030871721,0.106190836,0.025678947,0.459331667,1.219541888,0.211413585,0.449595496,0.143356317,0.773123049,0.321944085,23.80169755,0.01155143,0.013216347,0.015904271,0.197224918,0.141523741,0.004089942,0.035991898,0.021610934,1.02E-05,1.606333722,0.014512899,3.462
167,Java_BSM,1.039523774,0.011954321,0.005313632,0.098477947,0.011689716,0.013263213,0.015773108,0.230364374,2.36E-07,0.055366037,0.159653763,0.137648979,0.339882878,0.318730118,0.02755058,0.109466336,0.03160985,0.415945009,1.258625889,0.261194451,0.457478328,0.143331738,0.80171108,0.332496533,28.18971822,0.01166179,0.013234309,0.015733655,0.229927017,0.149635106,0.004473165,0.040993831,0.020662074,1.02E-05,1.62284905,0.014314897,3.457
168,Java_BSM,0.977947484,0.011954864,0.005312403,0.098498026,0.011681265,0.013214721,0.015684578,0.190995015,2.35E-07,0.054681488,0.150072298,0.129756313,0.329627656,0.310887586,0.024488411,0.102069198,0.026609577,0.368659078,1.173873095,0.219118127,0.426063616,0.132242149,0.731263212,0.301358016,24.99265955,0.011651905,0.013184422,0.015643302,0.190613487,0.140195047,0.004013697,0.036888484,0.01917906,1.03E-05,1.621726886,0.014120892,3.449
169,Java_BSM,1.035035984,0.011954336,0.005317071,0.098224868,0.011665628,0.013275012,0.015797703,0.248020606,2.35E-07,0.055618852,0.161922452,0.137365499,0.308917725,0.28632424,0.028591783,0.10723643,0.027335072,0.427770632,1.232200937,0.225725732,0.449666848,0.142260777,0.773834083,0.322053859,28.267264,0.011638923,0.013247291,0.015759837,0.247569385,0.152160746,0.004652185,0.045478829,0.021883036,1.02E-05,1.639539317,0.013951608,3.448
170,Java_BSM,1.0415034,0.011953932,0.005320447,0.098758998,0.011674487,0.013229755,0.015801272,0.269992696,2.36E-07,0.055785465,0.162828388,0.143890309,0.328502974,0.307932785,0.028194112,0.113355271,0.026784227,0.42175975,1.301667839,0.220142166,0.474023088,0.14729528,0.800549095,0.328655886,22.35097454,0.011647724,0.01320209,0.015763345,0.269500824,0.152999341,0.004866675,0.039159547,0.020693012,1.02E-05,1.638051802,0.014045194,3.45
171,Java_BSM,0.983939816,0.01195516,0.005315638,0.098993955,0.011617677,0.013209234,0.015660796,0.177353699,2.35E-07,0.055167624,0.145603893,0.125845373,0.34006223,0.321037829,0.025834249,0.099477626,0.031518798,0.391362525,1.143405511,0.259282957,0.418519473,0.132362664,0.745643876,0.312245174,27.42942874,0.011587801,0.013178247,0.01561863,0.176991229,0.135813641,0.003807243,0.035064938,0.018245864,1.03E-05,1.632407937,0.013994971,3.448
172,Java_BSM,0.965333254,0.011956272,0.005306821,0.098711468,0.011472279,0.013311585,0.01583739,0.131148895,2.36E-07,0.054418678,0.132884703,0.113085621,0.33674556,0.318341445,0.031613717,0.090117472,0.032484624,0.474696314,1.037584969,0.268043305,0.3878467,0.131010774,0.730911459,0.312809964,28.22686069,0.011438888,0.013276241,0.015789128,0.130845502,0.122857513,0.003032429,0.034755255,0.019627052,1.03E-05,1.610525007,0.014333789,3.459
173,Java_BSM,1.014601045,0.01195459,0.00531781,0.098131331,0.011609569,0.013245323,0.015818577,0.223001387,2.36E-07,0.055277647,0.15853266,0.133588628,0.305724213,0.285963282,0.029294188,0.105139225,0.025989299,0.43689984,1.207956292,0.21458813,0.44349745,0.141103535,0.761766097,0.316630601,29.24256515,0.011582195,0.013216833,0.015779525,0.222583511,0.148705838,0.004396593,0.042618938,0.019347486,1.02E-05,1.631848195,0.014045661,3.459
174,Java_BSM,0.994053694,0.011954999,0.005315702,0.098688697,0.011611476,0.013211249,0.015624473,0.191578759,2.35E-07,0.055003537,0.150642586,0.12791418,0.342739878,0.32528496,0.026847611,0.101180975,0.026809641,0.402523012,1.162958063,0.220460783,0.426058398,0.135371134,0.736008015,0.306156108,27.77966325,0.011582672,0.013181353,0.015583892,0.191201066,0.140849184,0.004007567,0.04098418,0.02077631,1.03E-05,1.630191263,0.014000569,3.46
175,Java_BSM,1.014394978,0.011954292,0.005312841,0.098746871,0.011638021,0.013287509,0.015796107,0.222207203,2.36E-07,0.055290608,0.156562882,0.13814999,0.312742504,0.290378489,0.030881539,0.10967511,0.027776123,0.460925488,1.261201873,0.228455073,0.461794086,0.147940501,0.800255067,0.332529663,21.94662884,0.01160958,0.013257888,0.01575569,0.221775643,0.146526565,0.004391657,0.034262673,0.017749263,1.01E-05,1.620980197,0.014340277,3.458
