Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time,,,
SteadPy,0.910485908,0.01196123,0.005289286,0.0970807,0.01086803,0.013408812,0.015554975,0.076904447,2.33E-07,0.05299937,0.10969912,0.077686481,0.363172093,0.345923451,0.038259244,0.05895212,0.029512475,0.567785315,0.681180847,0.246412123,0.275836314,0.113520724,0.595672555,0.273517244,17.54283631,0.010829783,0.013365762,0.015497663,0.076689312,0.099840546,0.001729911,0.054916476,0.029559878,1.05E-05,1.601451137,0.014107232,205.4364374,,,
SteadPy,1.096209929,0.011952547,0.005309094,0.097058676,0.011834634,0.01315189,0.015498926,0.451366318,2.37E-07,0.056058206,0.166133949,0.171801001,0.373848839,0.354103838,0.022064119,0.131502833,0.019419377,0.328847673,1.513082551,0.160720084,0.537495559,0.157187874,0.819824747,0.324520636,21.55292856,0.01180814,0.013125033,0.015462597,0.450563305,0.156327061,0.005945632,0.021468863,0.023679619,1.02E-05,1.642520053,0.013989991,198.9460871,,,
SteadPy,1.232364346,0.011953263,0.005321207,0.100095875,0.011729154,0.013196377,0.015529819,0.622512462,2.35E-07,0.058642677,0.188825043,0.155933688,0.427545692,0.405494056,0.026968475,0.126269976,0.037632637,0.412023192,1.449714515,0.307579398,0.523737746,0.160579252,0.894908293,0.375738849,18.86253886,0.011707604,0.013174261,0.015499944,0.621603594,0.179582701,0.006528504,0.059183818,0.019015934,9.99E-06,1.704191506,0.013200119,201.4963081,,,
SteadPy,0.906608474,0.011954537,0.005317163,0.094472639,0.011829678,0.013096765,0.015110408,0.205272578,2.32E-07,0.053835085,0.149057098,0.134280022,0.247281977,0.234665164,0.01541319,0.102628626,0.017044529,0.232574211,1.179265324,0.143653864,0.418422405,0.122560192,0.649614715,0.258612695,26.38116049,0.011800246,0.013067042,0.015071048,0.204866706,0.139340247,0.004195112,0.026687233,0.01395732,1.04E-05,1.619596839,0.013916367,197.0723972,,,
SteadPy,1.077617346,0.011953435,0.005324721,0.099181436,0.011883579,0.013256062,0.015688292,0.399698077,2.34E-07,0.056152756,0.174127487,0.152607816,0.297782479,0.283130574,0.021725269,0.118790562,0.019485666,0.324284574,1.362976288,0.15831548,0.484362204,0.143128362,0.763481698,0.306477178,23.39875777,0.01185929,0.013231347,0.015654718,0.399048878,0.164696298,0.005766741,0.051605514,0.027234959,1.02E-05,1.663730809,0.013488317,206.6974926,,,
SteadPy,0.873342833,0.011959661,0.005290243,0.099095989,0.011178373,0.013210487,0.016051591,0.086316002,2.32E-07,0.051215854,0.119833767,0.086222561,0.272357654,0.243967473,0.028764106,0.06587556,0.025313546,0.428708354,0.760927271,0.207128145,0.293072525,0.102649141,0.568250286,0.25102103,29.30186895,0.011140618,0.013169783,0.015994831,0.08608427,0.109461959,0.001998978,0.047621219,0.020758697,1.05E-05,1.551488054,0.014842945,199.9373105,,,
SteadPy,0.953831775,0.011955226,0.005296178,0.098301985,0.011561823,0.013128632,0.015688416,0.155279898,2.39E-07,0.054190068,0.13668911,0.125103857,0.346775043,0.336381821,0.024465744,0.096202423,0.030392152,0.370861232,1.109777161,0.251453582,0.406428234,0.12711524,0.718068156,0.296349559,30.11701191,0.011529177,0.013094816,0.015642037,0.154931427,0.126661412,0.003455531,0.023683835,0.015972521,1.04E-05,1.60761791,0.014336235,201.2085736,,,
SteadPy,1.182163625,0.011953237,0.00531123,0.098507373,0.011689603,0.013240759,0.016291303,0.618419657,2.38E-07,0.05693725,0.194482204,0.156438491,0.290033251,0.264735487,0.029698798,0.119981519,0.025849362,0.442692901,1.380035845,0.212823135,0.501105871,0.151581184,0.824056191,0.338983881,26.2797537,0.011668158,0.013218602,0.01626001,0.617518133,0.184976697,0.006559171,0.059360106,0.014329321,1.02E-05,1.669376021,0.013569239,204.4924033,,,
SteadPy,1.043074173,0.011954407,0.005328769,0.097389843,0.011597492,0.013322658,0.015775116,0.310859585,2.36E-07,0.056882391,0.172020124,0.13616491,0.344329235,0.321109179,0.033421601,0.107040624,0.021499363,0.492684363,1.22731563,0.177880311,0.453607111,0.14890956,0.765950905,0.31943267,16.32129747,0.011574085,0.01329813,0.01574178,0.310361014,0.162813894,0.005208376,0.050069789,0.013083012,1.03E-05,1.68478628,0.013183275,203.9847081,,,
SteadPy,1.100821437,0.011954403,0.00530408,0.09796935,0.01150302,0.013240082,0.015944471,0.348546966,2.36E-07,0.057671607,0.177992054,0.136191615,0.360869792,0.341320386,0.033537729,0.106035272,0.03257162,0.502513503,1.221325524,0.270387105,0.453398011,0.14764745,0.806874762,0.3451441,25.40724271,0.011480712,0.013216661,0.015912096,0.348009845,0.168820623,0.00541363,0.056417258,0.012656345,1.02E-05,1.696223036,0.013106649,202.2705696,,,
SteadPy,1.214057627,0.011952214,0.00532911,0.09900814,0.01169978,0.013211556,0.015967449,0.484640259,2.36E-07,0.056500758,0.176485875,0.180421946,0.442066161,0.428834942,0.033074909,0.142339042,0.035264632,0.497880711,1.631712502,0.290539853,0.593030214,0.18016225,0.995490271,0.412476981,26.40904474,0.011672923,0.013183892,0.015929073,0.483756165,0.165819012,0.006094376,0.021752814,0.022421316,9.66E-06,1.603256899,0.015193631,195.4357369,,,
SteadPy,0.939773564,0.011957416,0.005307565,0.099657762,0.011350646,0.013426606,0.015638884,0.09480442,2.33E-07,0.051885817,0.116405572,0.102601342,0.270078439,0.25199324,0.034846451,0.079455606,0.034640239,0.522470954,0.914751345,0.283787848,0.348804227,0.127361957,0.699498884,0.311637404,32.73134456,0.011308835,0.013381486,0.015578573,0.094526818,0.105499931,0.002184603,0.03308603,0.026248402,1.01E-05,1.532547817,0.015615112,196.1729455,,,
SteadPy,1.106681956,0.011953489,0.005319387,0.098700012,0.011621498,0.013300326,0.016256911,0.352539758,2.35E-07,0.056709332,0.17455608,0.151771927,0.285142987,0.274918161,0.034841389,0.119486729,0.031941688,0.520398861,1.372327676,0.263400074,0.504395623,0.159028794,0.87819041,0.371657426,28.06812627,0.011596473,0.013274201,0.016220259,0.351936495,0.164623436,0.005453694,0.039011811,0.014923392,9.92E-06,1.643994473,0.014168256,205.4096475,,,
SteadPy,1.467596253,0.011951936,0.005330713,0.09815843,0.011764623,0.013267076,0.01601361,1.420267656,2.35E-07,0.056638873,0.201964417,0.187781038,0.350143652,0.334414795,0.034386187,0.148340204,0.020436799,0.50581781,1.699962679,0.167746445,0.614393303,0.185978102,0.930926314,0.389595218,28.98058486,0.011742198,0.013244009,0.015981651,1.418116452,0.191727156,0.007589275,0.046592061,0.012615915,9.82E-06,1.627190331,0.014596594,197.9854372,,,
SteadPy,1.003871853,0.011955143,0.005317863,0.099161461,0.011672488,0.013283933,0.016100587,0.159703501,2.36E-07,0.054620828,0.141984317,0.126175744,0.416050255,0.389492771,0.02568535,0.099247273,0.041408965,0.396499305,1.140283984,0.341592963,0.415957503,0.129580254,0.790799732,0.334626575,13.56315688,0.011639986,0.013250191,0.016053648,0.159350067,0.131702285,0.003532827,0.034538454,0.02270663,1.01E-05,1.599754188,0.014709255,202.1040752,,,
SteadPy,1.281511708,0.01195239,0.00532936,0.099715728,0.011817942,0.013322912,0.015842155,0.772455259,2.38E-07,0.057237504,0.188623966,0.175578791,0.441005297,0.41997492,0.031018563,0.1361947,0.026704685,0.461826608,1.561214226,0.217767137,0.561635807,0.172157092,0.907796254,0.372388761,34.67575698,0.011794695,0.013299007,0.015809527,0.771247813,0.178772409,0.006884334,0.038170404,0.015759988,1.00E-05,1.65478667,0.014065692,201.8547323,,,
SteadPy,0.916163465,0.011956634,0.005296248,0.097320249,0.011716644,0.013224419,0.015546541,0.152997672,2.33E-07,0.054107583,0.146444992,0.109170207,0.334926628,0.31880137,0.019803654,0.085897113,0.020308927,0.297559678,0.990952556,0.167844909,0.356872582,0.11068924,0.605649631,0.248245297,35.47535017,0.011688029,0.013194957,0.015506788,0.152700715,0.137062839,0.003472547,0.046376242,0.012347418,1.05E-05,1.640849486,0.013415894,203.7910092,,,
SteadPy,1.119708569,0.011952903,0.005319039,0.098633042,0.011785465,0.013318294,0.015567528,0.419077604,2.38E-07,0.055573218,0.176110508,0.163650156,0.396578143,0.371365736,0.030095765,0.125733589,0.021532065,0.445133436,1.44406838,0.176356951,0.520477348,0.163284547,0.838103467,0.338836418,37.42168495,0.011759804,0.013291841,0.015532038,0.418352468,0.165983698,0.005817743,0.028153962,0.01318697,1.02E-05,1.619736013,0.014451971,203.3164451,,,
SteadPy,0.85149114,0.011964091,0.005298916,0.097342942,0.01104237,0.013650208,0.015799462,0.053517272,2.36E-07,0.048550355,0.080114576,0.066333466,0.348720089,0.331465643,0.035800196,0.054433861,0.028221001,0.531329559,0.627967028,0.23512983,0.251097669,0.104163566,0.554095017,0.253027131,32.99863522,0.01097726,0.013576765,0.015701939,0.053266311,0.068718429,0.00088749,0.025734955,0.021352218,1.06E-05,1.463476054,0.016276273,194.9551277,,,
SteadPy,0.949616916,0.011956523,0.005289898,0.099330251,0.011594642,0.013074703,0.015340192,0.137535565,2.34E-07,0.055312356,0.133046907,0.110365211,0.343113249,0.322680789,0.017991637,0.08407255,0.041653706,0.286655996,0.971038222,0.343026504,0.352661346,0.109148446,0.687375487,0.292991328,15.60686677,0.011563177,0.013042336,0.015296606,0.137238927,0.123640184,0.003168603,0.046680345,0.027818212,1.03E-05,1.654621097,0.013460341,204.0594325,,,
SteadPy,0.89675149,0.011956792,0.005298947,0.096940463,0.011548645,0.012989391,0.015485565,0.167396125,2.31E-07,0.054887383,0.15053448,0.107555749,0.225535625,0.202704436,0.016943595,0.079726602,0.024226091,0.259032652,0.919285631,0.201599724,0.335104232,0.101209184,0.57902186,0.241807814,35.14396058,0.011522606,0.012962675,0.015449008,0.167096182,0.141588451,0.003696644,0.052115117,0.011499907,1.05E-05,1.674148664,0.012807236,199.624171,,,
SteadPy,1.089084404,0.011953969,0.005332785,0.100255782,0.011756641,0.01309023,0.016182871,0.356054813,2.34E-07,0.057714355,0.174410256,0.143068551,0.329475841,0.299919841,0.019292458,0.116754874,0.041549459,0.305003959,1.337675561,0.339528856,0.480413963,0.135568164,0.844739783,0.351423344,27.05271239,0.011732975,0.013066193,0.016148763,0.355485246,0.165099211,0.005486239,0.045836026,0.012481693,1.00E-05,1.689269753,0.013303031,200.4994469,,,
SteadPy,1.084213527,0.011953123,0.005310313,0.097840721,0.011653037,0.013250786,0.016350817,0.351463195,2.36E-07,0.055063184,0.174520523,0.15903756,0.272326911,0.242594309,0.034089437,0.126681752,0.017958347,0.499761272,1.457349975,0.147309942,0.531778796,0.162705652,0.847191486,0.344849874,19.72971313,0.011626752,0.013223522,0.016312202,0.350833193,0.164145234,0.005463992,0.041466179,0.025127919,1.00E-05,1.600395558,0.014799903,200.7658317,,,
SteadPy,0.90030144,0.011958692,0.00529577,0.098746478,0.011329505,0.013106912,0.015505878,0.110804983,2.36E-07,0.055198427,0.126346386,0.092326002,0.326408793,0.301781671,0.024543404,0.073341806,0.029161795,0.371327301,0.846275173,0.240181948,0.318723915,0.1069484,0.60577023,0.257851931,30.99193447,0.011298516,0.013074207,0.015461471,0.110564096,0.117347216,0.002630313,0.045512151,0.015858466,1.07E-05,1.675216657,0.012902509,202.686657,,,
SteadPy,1.163421071,0.011953154,0.005318101,0.099903515,0.01173517,0.013145958,0.016091492,0.425805365,2.37E-07,0.056576518,0.182177226,0.158247261,0.311888074,0.298105126,0.025094953,0.128067479,0.035142835,0.383740377,1.471173571,0.287502916,0.529871913,0.154574845,0.895615402,0.365551917,31.53962044,0.011710753,0.013121007,0.016056436,0.425101308,0.172141889,0.005877843,0.053513415,0.026816374,9.99E-06,1.637042632,0.014346236,204.1366689,,,
SteadPy,0.903353133,0.011957931,0.005309597,0.100778994,0.011574062,0.013120153,0.016029764,0.09786663,2.35E-07,0.054083196,0.111838472,0.098163758,0.383661189,0.373254532,0.01896797,0.079682015,0.037447428,0.297846148,0.917036925,0.304438358,0.335696403,0.1022039,0.647630983,0.27601165,20.93048983,0.011534923,0.013079677,0.015973011,0.097603561,0.102147621,0.002273047,0.030165462,0.022103279,1.05E-05,1.624078202,0.013862658,203.5091603,,,
SteadPy,0.832943637,0.011961667,0.005313548,0.098170399,0.011312906,0.013413206,0.014878962,0.066588023,2.32E-07,0.050908119,0.095224594,0.07577304,0.261912747,0.247323937,0.026782819,0.059279491,0.023381367,0.399448291,0.681878939,0.192550727,0.261210906,0.100127639,0.519316018,0.229281573,24.51159751,0.011264515,0.013360859,0.01481233,0.066361571,0.085013372,0.001392623,0.041560775,0.029620714,1.06E-05,1.555903928,0.014619966,202.3261526,,,
SteadPy,0.929491695,0.011957426,0.005285833,0.097980159,0.01115994,0.013339384,0.015456625,0.094820816,2.39E-07,0.052709639,0.114652947,0.10251277,0.267505671,0.245600452,0.039207959,0.079899668,0.034359915,0.58482243,0.923572265,0.285685726,0.358743428,0.135812891,0.720273206,0.316340019,32.30489254,0.011119013,0.013294754,0.015397279,0.094544384,0.103954388,0.002192165,0.022846633,0.01746121,1.03E-05,1.553836871,0.01531578,198.0805125,,,
SteadPy,1.392407592,0.011951935,0.005323218,0.094987243,0.0118212,0.013344752,0.015888167,1.122010483,2.38E-07,0.056604987,0.196103914,0.187878573,0.359845738,0.348534528,0.035536526,0.14985201,0.019085288,0.521463758,1.719688967,0.160757915,0.618434633,0.190382079,0.94235019,0.387720925,23.18613151,0.011797734,0.013320588,0.015855144,1.120240564,0.18577263,0.007302203,0.046850567,0.023868281,9.89E-06,1.621880464,0.014726828,204.5357881,,,
SteadPy,1.039776075,0.011953576,0.00530599,0.098876483,0.011799063,0.013175757,0.016245702,0.296740772,2.38E-07,0.055895916,0.16329795,0.150136422,0.272387191,0.248420609,0.022329311,0.121192487,0.028048842,0.339188601,1.395382348,0.230548021,0.498034642,0.142684032,0.817790446,0.328182771,28.91948946,0.011771976,0.013148165,0.016206653,0.296199403,0.153427379,0.00507096,0.031821655,0.018547527,1.02E-05,1.637233639,0.014102724,198.1984503,,,
SteadPy,0.813655736,0.011963029,0.005310007,0.100382853,0.011248305,0.013534245,0.014764677,0.062471491,2.33E-07,0.051759747,0.090008471,0.069920741,0.221321469,0.197051779,0.028134657,0.054378462,0.029677722,0.422882438,0.625996905,0.241202476,0.24283196,0.098598923,0.528697138,0.238984334,20.81729827,0.011198468,0.013479535,0.014696191,0.06225143,0.080048107,0.001241276,0.035313902,0.022703002,1.07E-05,1.580173439,0.014259542,204.6517985,,,
SteadPy,1.557752643,0.011951894,0.005312889,0.099567448,0.011967267,0.013179749,0.016031623,1.720151926,2.37E-07,0.059055362,0.182852896,0.188809231,0.333015932,0.307654217,0.018143413,0.146467047,0.036225378,0.285127541,1.684038029,0.297273773,0.589597374,0.161854313,0.912381742,0.381462605,26.5048099,0.011944699,0.013157078,0.015999968,1.717574201,0.173678095,0.007709594,0.049008846,0.029310004,1.00E-05,1.712774324,0.01310253,203.7917907,,,
SteadPy,1.081062878,0.011953486,0.005329165,0.09602641,0.011916409,0.013123862,0.015371575,0.544931158,2.37E-07,0.056475854,0.185942131,0.15141809,0.247213391,0.228956205,0.014987418,0.117971764,0.021786141,0.229868933,1.352444004,0.182473588,0.476642565,0.135094918,0.731427231,0.289983931,13.94793048,0.011894396,0.013101749,0.015341844,0.544131272,0.176794196,0.006306836,0.057178886,0.016717053,1.04E-05,1.682869783,0.01308128,205.661283,,,
SteadPy,0.89201538,0.011961004,0.005301174,0.098349406,0.011150354,0.013655769,0.015527263,0.089423123,2.33E-07,0.054042905,0.122865486,0.078684059,0.326370548,0.305822028,0.038249843,0.062370579,0.026408412,0.565376816,0.719089286,0.217701651,0.283656346,0.116643679,0.593344176,0.271203873,23.35016317,0.011117226,0.013618758,0.015478964,0.089211959,0.113416132,0.002068035,0.050389687,0.011918407,1.05E-05,1.636451121,0.013522515,201.2171392,,,
SteadPy,0.933737811,0.011956503,0.005298977,0.097583315,0.011489985,0.013046628,0.015673325,0.149248376,2.33E-07,0.055618594,0.136854889,0.110513767,0.337267314,0.323204783,0.021381992,0.084944806,0.030507526,0.326968286,0.9794783,0.253706187,0.360658068,0.112047532,0.653658348,0.27650851,14.82991853,0.011460833,0.013016432,0.015631691,0.148947434,0.127768254,0.003387515,0.047597209,0.024351325,1.04E-05,1.675605469,0.012999886,202.8910561,,,
SteadPy,0.905687642,0.011961755,0.005296155,0.0992787,0.010976099,0.013380679,0.015832494,0.077503614,2.34E-07,0.0538665,0.111228165,0.075142299,0.324159739,0.298703374,0.035286497,0.06056989,0.034671187,0.528780038,0.698967167,0.285062111,0.27891146,0.109314208,0.614244919,0.279791572,15.21124352,0.010939032,0.013339456,0.015776515,0.077295566,0.101602235,0.001742297,0.056553809,0.02686661,1.05E-05,1.624796064,0.013762356,205.9285653,,,
SteadPy,0.824323544,0.011958289,0.005309749,0.097887051,0.011486481,0.012993914,0.015204387,0.082226682,2.37E-07,0.050145804,0.104809495,0.095666782,0.352150823,0.325673939,0.017519876,0.073674633,0.023347051,0.266574617,0.847922662,0.192856758,0.312368889,0.098054385,0.548841619,0.224781616,19.39100307,0.011440214,0.012946163,0.015140269,0.081963377,0.094162026,0.001865536,0.021521178,0.019608309,1.08E-05,1.523116811,0.015218643,196.8600438,,,
SteadPy,0.800907976,0.011962874,0.005294792,0.100479068,0.011222859,0.013211629,0.015524032,0.05777908,2.36E-07,0.049313671,0.084946123,0.070753127,0.274822407,0.264068106,0.021363111,0.052745523,0.033901285,0.329500464,0.608898006,0.276049489,0.233265533,0.083194924,0.513707272,0.226557879,15.72828769,0.011164613,0.013149066,0.015439686,0.057540629,0.074132694,0.001074269,0.028922061,0.023295224,1.08E-05,1.503534873,0.0155042,196.1042457,,,
SteadPy,1.199583878,0.011952711,0.005310009,0.098260876,0.011704298,0.013425761,0.015685371,0.436629023,2.37E-07,0.055752718,0.184871907,0.168056497,0.397366296,0.385728478,0.04087353,0.133786727,0.02719517,0.603071883,1.539123968,0.224504094,0.561886009,0.185914408,0.952664794,0.396444946,30.45152857,0.011678578,0.013398849,0.015649282,0.43586653,0.174148508,0.005921472,0.040873046,0.02176888,9.78E-06,1.591139062,0.015326336,195.5059733,,,
SteadPy,1.12287279,0.011953632,0.005311763,0.098346438,0.011676464,0.013425224,0.015991955,0.292644123,2.38E-07,0.057409639,0.163217039,0.14921319,0.444332943,0.423893405,0.036213007,0.117134547,0.039236166,0.545297098,1.347223236,0.325706227,0.493623184,0.161807749,0.91135875,0.384092173,37.97612197,0.01164974,0.013397195,0.015953633,0.292111848,0.153379538,0.005054622,0.024502941,0.010434915,1.00E-05,1.657634527,0.014044926,205.1158261,,,
SteadPy,1.089982454,0.011954108,0.005320132,0.096523664,0.011581995,0.013266973,0.016310023,0.392909293,2.36E-07,0.056927936,0.185196037,0.140793367,0.319222473,0.301794545,0.032450588,0.108995589,0.025503316,0.481772975,1.251679653,0.213365466,0.461856093,0.145382483,0.789261086,0.329779741,21.82222548,0.011560099,0.013244094,0.016277737,0.392319017,0.175881394,0.005735093,0.057369929,0.010132365,1.02E-05,1.679475107,0.01331336,205.8164773,,,
SteadPy,0.991884353,0.011953877,0.005312204,0.097372547,0.011749689,0.013278478,0.016183341,0.233905072,2.36E-07,0.053356746,0.161921198,0.144942441,0.279314742,0.267386917,0.027366517,0.114000491,0.019157547,0.404508008,1.311062214,0.158069182,0.473191672,0.143135131,0.765167724,0.308839839,14.09323801,0.011720355,0.013248237,0.016141039,0.233440972,0.151331274,0.004512942,0.036732262,0.021899138,1.02E-05,1.56768103,0.015112344,198.9699931,,,
SteadPy,1.354729862,0.011952762,0.005307604,0.100305625,0.011603338,0.013229007,0.016041506,1.074618907,2.35E-07,0.058979793,0.195560842,0.16654529,0.318416772,0.304091437,0.035475628,0.128667797,0.031075036,0.528764865,1.480932748,0.25274085,0.542924122,0.170086285,0.898896026,0.386490005,14.91831065,0.01158302,0.013207877,0.016012095,1.073123685,0.186418138,0.007301973,0.059727505,0.01550309,9.96E-06,1.713585424,0.013058223,200.6427202,,,
